"","Site","Q","DateTimeAK"
"563","FRCH",135.119110871636,2015-05-19 20:30:00
"564","FRCH",135.196389955194,2015-05-19 20:45:00
"565","FRCH",135.168431628756,2015-05-19 21:00:00
"566","FRCH",135.143796896251,2015-05-19 21:15:00
"567","FRCH",135.192001860186,2015-05-19 21:30:00
"568","FRCH",135.192262750842,2015-05-19 21:45:00
"569","FRCH",135.226557628624,2015-05-19 22:00:00
"570","FRCH",135.192973136298,2015-05-19 22:15:00
"571","FRCH",135.219870305403,2015-05-19 22:30:00
"572","FRCH",135.23891559728,2015-05-19 22:45:00
"573","FRCH",135.305650850454,2015-05-19 23:00:00
"574","FRCH",135.295510542311,2015-05-19 23:15:00
"575","FRCH",135.281130455207,2015-05-19 23:30:00
"576","FRCH",135.320307020319,2015-05-19 23:45:00
"577","FRCH",135.304177811279,2015-05-20 00:00:00
"578","FRCH",135.253965418234,2015-05-20 00:15:00
"579","FRCH",135.291679561257,2015-05-20 00:30:00
"580","FRCH",135.318859429853,2015-05-20 00:45:00
"581","FRCH",135.336810636908,2015-05-20 01:00:00
"582","FRCH",135.299235963048,2015-05-20 01:15:00
"583","FRCH",135.311258876672,2015-05-20 01:30:00
"584","FRCH",135.237358636342,2015-05-20 01:45:00
"585","FRCH",135.259053473428,2015-05-20 02:00:00
"586","FRCH",135.249263207011,2015-05-20 02:15:00
"587","FRCH",135.27292785376,2015-05-20 02:30:00
"588","FRCH",135.283253578789,2015-05-20 02:45:00
"589","FRCH",135.231759742384,2015-05-20 03:00:00
"590","FRCH",135.21212010656,2015-05-20 03:15:00
"591","FRCH",135.221055729145,2015-05-20 03:30:00
"592","FRCH",135.197706338145,2015-05-20 03:45:00
"593","FRCH",135.153484418701,2015-05-20 04:00:00
"594","FRCH",135.148826665571,2015-05-20 04:15:00
"595","FRCH",135.129634438117,2015-05-20 04:30:00
"596","FRCH",135.133280673576,2015-05-20 04:45:00
"597","FRCH",135.105445640624,2015-05-20 05:00:00
"598","FRCH",135.109640581632,2015-05-20 05:15:00
"599","FRCH",135.103321754016,2015-05-20 05:30:00
"600","FRCH",135.086543405932,2015-05-20 05:45:00
"601","FRCH",135.112867352206,2015-05-20 06:00:00
"602","FRCH",135.100174700414,2015-05-20 06:15:00
"603","FRCH",135.076981201692,2015-05-20 06:30:00
"604","FRCH",135.06190689081,2015-05-20 06:45:00
"605","FRCH",135.05691968244,2015-05-20 07:00:00
"606","FRCH",135.032511129045,2015-05-20 07:15:00
"607","FRCH",135.061295642409,2015-05-20 07:30:00
"608","FRCH",135.039492278592,2015-05-20 07:45:00
"609","FRCH",135.024256449535,2015-05-20 08:00:00
"610","FRCH",135.024961165553,2015-05-20 08:15:00
"611","FRCH",135.00328744986,2015-05-20 08:30:00
"612","FRCH",135.015179155437,2015-05-20 08:45:00
"613","FRCH",135.013694079143,2015-05-20 09:00:00
"614","FRCH",135.010168690826,2015-05-20 09:15:00
"615","FRCH",135.009306413095,2015-05-20 09:30:00
"616","FRCH",135.009819682598,2015-05-20 09:45:00
"617","FRCH",135.018370668924,2015-05-20 10:00:00
"618","FRCH",135.010703163679,2015-05-20 10:15:00
"619","FRCH",135.016837912609,2015-05-20 10:30:00
"620","FRCH",135.00922412118,2015-05-20 10:45:00
"621","FRCH",135.014886907118,2015-05-20 11:00:00
"622","FRCH",135.01098166777,2015-05-20 11:15:00
"623","FRCH",135.00745655422,2015-05-20 11:30:00
"624","FRCH",135.00852035995,2015-05-20 11:45:00
"625","FRCH",135.003165510883,2015-05-20 12:00:00
"626","FRCH",135.008181940087,2015-05-20 12:15:00
"627","FRCH",135.002688935936,2015-05-20 12:30:00
"628","FRCH",135.000668017077,2015-05-20 12:45:00
"629","FRCH",135.019087952403,2015-05-20 13:00:00
"630","FRCH",135.026575658391,2015-05-20 13:15:00
"631","FRCH",135.027354636756,2015-05-20 13:30:00
"632","FRCH",135.027936223613,2015-05-20 13:45:00
"633","FRCH",135.028137225077,2015-05-20 14:00:00
"634","FRCH",135.024416095798,2015-05-20 14:15:00
"635","FRCH",135.027006254564,2015-05-20 14:30:00
"636","FRCH",135.030419665817,2015-05-20 14:45:00
"637","FRCH",135.020513227436,2015-05-20 15:00:00
"638","FRCH",135.030673352997,2015-05-20 15:15:00
"639","FRCH",135.024459729833,2015-05-20 15:30:00
"640","FRCH",135.032935885673,2015-05-20 15:45:00
"641","FRCH",135.047220555914,2015-05-20 16:00:00
"642","FRCH",135.041064648494,2015-05-20 16:15:00
"643","FRCH",135.046300343655,2015-05-20 16:30:00
"644","FRCH",135.057816635712,2015-05-20 16:45:00
"645","FRCH",135.04768526384,2015-05-20 17:00:00
"646","FRCH",135.034159949551,2015-05-20 17:15:00
"647","FRCH",135.035887567798,2015-05-20 17:30:00
"648","FRCH",135.044253793297,2015-05-20 17:45:00
"649","FRCH",135.044873723575,2015-05-20 18:00:00
"650","FRCH",135.042361682138,2015-05-20 18:15:00
"651","FRCH",135.033770909185,2015-05-20 18:30:00
"652","FRCH",135.034243504194,2015-05-20 18:45:00
"653","FRCH",135.044473938655,2015-05-20 19:00:00
"654","FRCH",135.056240814368,2015-05-20 19:15:00
"655","FRCH",135.062113400536,2015-05-20 19:30:00
"656","FRCH",135.047690565712,2015-05-20 19:45:00
"657","FRCH",135.051823114934,2015-05-20 20:00:00
"658","FRCH",135.073988327601,2015-05-20 20:15:00
"659","FRCH",135.08312132523,2015-05-20 20:30:00
"660","FRCH",135.105592762054,2015-05-20 20:45:00
"661","FRCH",135.098505343496,2015-05-20 21:00:00
"662","FRCH",135.110938127768,2015-05-20 21:15:00
"663","FRCH",135.081551489909,2015-05-20 21:30:00
"664","FRCH",135.13104103775,2015-05-20 21:45:00
"665","FRCH",135.117117842335,2015-05-20 22:00:00
"666","FRCH",135.095550696088,2015-05-20 22:15:00
"667","FRCH",135.100089225912,2015-05-20 22:30:00
"668","FRCH",135.102572644223,2015-05-20 22:45:00
"669","FRCH",135.103371950632,2015-05-20 23:00:00
"670","FRCH",135.088774515774,2015-05-20 23:15:00
"671","FRCH",135.120369598826,2015-05-20 23:30:00
"672","FRCH",135.123303906239,2015-05-20 23:45:00
"673","FRCH",135.122687646489,2015-05-21 00:00:00
"674","FRCH",135.1148821134,2015-05-21 00:15:00
"675","FRCH",135.121945915843,2015-05-21 00:30:00
"676","FRCH",135.150782711055,2015-05-21 00:45:00
"677","FRCH",135.112972126131,2015-05-21 01:00:00
"678","FRCH",135.122643848062,2015-05-21 01:15:00
"679","FRCH",135.129526725567,2015-05-21 01:30:00
"680","FRCH",135.096039147607,2015-05-21 01:45:00
"681","FRCH",135.104137643708,2015-05-21 02:00:00
"682","FRCH",135.103305134773,2015-05-21 02:15:00
"683","FRCH",135.12529920796,2015-05-21 02:30:00
"684","FRCH",135.139686508431,2015-05-21 02:45:00
"685","FRCH",135.105365942151,2015-05-21 03:00:00
"686","FRCH",135.087504168731,2015-05-21 03:15:00
"687","FRCH",135.07726275066,2015-05-21 03:30:00
"688","FRCH",135.066134731436,2015-05-21 03:45:00
"689","FRCH",135.05693314055,2015-05-21 04:00:00
"690","FRCH",135.072072865705,2015-05-21 04:15:00
"691","FRCH",135.110796047076,2015-05-21 04:30:00
"692","FRCH",135.054073472486,2015-05-21 04:45:00
"693","FRCH",135.035693551181,2015-05-21 05:00:00
"694","FRCH",135.032319270614,2015-05-21 05:15:00
"695","FRCH",135.023362309686,2015-05-21 05:30:00
"696","FRCH",135.024529646002,2015-05-21 05:45:00
"697","FRCH",135.015858280766,2015-05-21 06:00:00
"698","FRCH",135.023358940273,2015-05-21 06:15:00
"699","FRCH",135.022482901637,2015-05-21 06:30:00
"700","FRCH",135.012196521295,2015-05-21 06:45:00
"701","FRCH",135.009782241112,2015-05-21 07:00:00
"702","FRCH",135.000307595373,2015-05-21 07:15:00
"703","FRCH",135.002216408839,2015-05-21 07:30:00
"704","FRCH",135.014106509059,2015-05-21 07:45:00
"705","FRCH",135.011190393766,2015-05-21 08:00:00
"706","FRCH",135.004611643895,2015-05-21 08:15:00
"707","FRCH",135.007742131598,2015-05-21 08:30:00
"708","FRCH",135.005089805056,2015-05-21 08:45:00
"709","FRCH",135.005780451514,2015-05-21 09:00:00
"710","FRCH",135.003283847872,2015-05-21 09:15:00
"711","FRCH",135.000318954686,2015-05-21 09:30:00
"712","FRCH",135.000498460622,2015-05-21 09:45:00
"713","FRCH",134.997539164854,2015-05-21 10:00:00
"714","FRCH",134.998851066551,2015-05-21 10:15:00
"715","FRCH",134.996720940272,2015-05-21 10:30:00
"716","FRCH",134.997979858878,2015-05-21 10:45:00
"717","FRCH",134.997987269777,2015-05-21 11:00:00
"718","FRCH",134.997487170489,2015-05-21 11:15:00
"719","FRCH",134.996954770887,2015-05-21 11:30:00
"720","FRCH",134.999065465507,2015-05-21 11:45:00
"721","FRCH",134.998775020105,2015-05-21 12:00:00
"722","FRCH",134.997325169748,2015-05-21 12:15:00
"723","FRCH",134.998377119749,2015-05-21 12:30:00
"724","FRCH",135.000960342855,2015-05-21 12:45:00
"725","FRCH",135.002269425395,2015-05-21 13:00:00
"726","FRCH",135.002470415523,2015-05-21 13:15:00
"727","FRCH",134.997949364332,2015-05-21 13:30:00
"728","FRCH",134.997886482318,2015-05-21 13:45:00
"729","FRCH",134.99740759439,2015-05-21 14:00:00
"730","FRCH",134.997934404621,2015-05-21 14:15:00
"731","FRCH",134.998565633252,2015-05-21 14:30:00
"732","FRCH",134.997273534251,2015-05-21 14:45:00
"733","FRCH",134.99754612547,2015-05-21 15:00:00
"734","FRCH",134.999882742608,2015-05-21 15:15:00
"735","FRCH",134.999866400252,2015-05-21 15:30:00
"736","FRCH",135.001072551239,2015-05-21 15:45:00
"737","FRCH",135.004474318076,2015-05-21 16:00:00
"738","FRCH",134.998234056697,2015-05-21 16:15:00
"739","FRCH",135.000428744639,2015-05-21 16:30:00
"740","FRCH",134.998361107641,2015-05-21 16:45:00
"741","FRCH",135.001176345719,2015-05-21 17:00:00
"742","FRCH",134.997195144522,2015-05-21 17:15:00
"743","FRCH",134.999869811779,2015-05-21 17:30:00
"744","FRCH",134.998068000192,2015-05-21 17:45:00
"745","FRCH",134.997304335781,2015-05-21 18:00:00
"746","FRCH",134.996837215569,2015-05-21 18:15:00
"747","FRCH",134.997739767695,2015-05-21 18:30:00
"748","FRCH",134.999113124154,2015-05-21 18:45:00
"749","FRCH",134.999394927671,2015-05-21 19:00:00
"750","FRCH",134.997888042689,2015-05-21 19:15:00
"751","FRCH",134.99776858794,2015-05-21 19:30:00
"752","FRCH",134.997182517291,2015-05-21 19:45:00
"753","FRCH",134.998193974278,2015-05-21 20:00:00
"754","FRCH",134.996978510235,2015-05-21 20:15:00
"755","FRCH",134.999231823426,2015-05-21 20:30:00
"756","FRCH",134.997329541788,2015-05-21 20:45:00
"757","FRCH",134.999246785991,2015-05-21 21:00:00
"758","FRCH",134.997957302033,2015-05-21 21:15:00
"759","FRCH",134.997451749852,2015-05-21 21:30:00
"760","FRCH",134.998358336039,2015-05-21 21:45:00
"761","FRCH",134.998661362377,2015-05-21 22:00:00
"762","FRCH",134.999915517492,2015-05-21 22:15:00
"763","FRCH",134.99964364833,2015-05-21 22:30:00
"764","FRCH",135.004403827645,2015-05-21 22:45:00
"765","FRCH",135.002380606893,2015-05-21 23:00:00
"766","FRCH",134.998831968829,2015-05-21 23:15:00
"767","FRCH",135.000752250911,2015-05-21 23:30:00
"768","FRCH",135.003728688802,2015-05-21 23:45:00
"769","FRCH",134.99735383732,2015-05-22 00:00:00
"770","FRCH",135.00206769895,2015-05-22 00:15:00
"771","FRCH",135.002734281617,2015-05-22 00:30:00
"772","FRCH",135.002972536055,2015-05-22 00:45:00
"773","FRCH",135.005482423403,2015-05-22 01:00:00
"774","FRCH",135.013553036772,2015-05-22 01:15:00
"775","FRCH",135.005282475323,2015-05-22 01:30:00
"776","FRCH",135.008549141216,2015-05-22 01:45:00
"777","FRCH",135.005485598233,2015-05-22 02:00:00
"778","FRCH",135.004078402288,2015-05-22 02:15:00
"779","FRCH",135.002973020264,2015-05-22 02:30:00
"780","FRCH",135.001678601787,2015-05-22 02:45:00
"781","FRCH",135.000178281206,2015-05-22 03:00:00
"782","FRCH",135.000453745197,2015-05-22 03:15:00
"783","FRCH",134.998427413151,2015-05-22 03:30:00
"784","FRCH",134.996905553321,2015-05-22 03:45:00
"785","FRCH",134.997694467645,2015-05-22 04:00:00
"786","FRCH",134.99964704212,2015-05-22 04:15:00
"787","FRCH",134.996844782542,2015-05-22 04:30:00
"788","FRCH",134.996883832087,2015-05-22 04:45:00
"789","FRCH",134.996930911673,2015-05-22 05:00:00
"790","FRCH",134.998977035567,2015-05-22 05:15:00
"791","FRCH",134.998701232809,2015-05-22 05:30:00
"792","FRCH",134.996880573048,2015-05-22 05:45:00
"793","FRCH",135.000870222353,2015-05-22 06:00:00
"794","FRCH",134.999230911225,2015-05-22 06:15:00
"795","FRCH",135.002705852107,2015-05-22 06:30:00
"796","FRCH",135.007980802091,2015-05-22 06:45:00
"797","FRCH",135.001766135841,2015-05-22 07:00:00
"798","FRCH",135.006380286843,2015-05-22 07:15:00
"799","FRCH",135.002665979963,2015-05-22 07:30:00
"800","FRCH",135.010959219232,2015-05-22 07:45:00
"801","FRCH",135.015163218492,2015-05-22 08:00:00
"802","FRCH",135.017100228153,2015-05-22 08:15:00
"803","FRCH",135.037702425583,2015-05-22 08:30:00
"804","FRCH",135.033033059221,2015-05-22 08:45:00
"805","FRCH",135.049961126805,2015-05-22 09:00:00
"806","FRCH",135.060970966152,2015-05-22 09:15:00
"807","FRCH",135.037373870036,2015-05-22 09:30:00
"808","FRCH",135.043119231207,2015-05-22 09:45:00
"809","FRCH",135.074471087237,2015-05-22 10:00:00
"810","FRCH",135.071675810479,2015-05-22 10:15:00
"811","FRCH",135.078460601688,2015-05-22 10:30:00
"812","FRCH",135.058966341891,2015-05-22 10:45:00
"813","FRCH",135.085671124137,2015-05-22 11:00:00
"814","FRCH",135.079182011657,2015-05-22 11:15:00
"815","FRCH",135.075524871323,2015-05-22 11:30:00
"816","FRCH",135.07333253927,2015-05-22 11:45:00
"817","FRCH",135.078576941783,2015-05-22 12:00:00
"818","FRCH",135.05371174969,2015-05-22 12:15:00
"819","FRCH",135.075614987907,2015-05-22 12:30:00
"820","FRCH",135.054704417937,2015-05-22 12:45:00
"821","FRCH",135.045269350077,2015-05-22 13:00:00
"822","FRCH",135.039017445832,2015-05-22 13:15:00
"823","FRCH",135.065473872652,2015-05-22 13:30:00
"824","FRCH",135.071695434216,2015-05-22 13:45:00
"825","FRCH",135.066999951583,2015-05-22 14:00:00
"826","FRCH",135.060091128873,2015-05-22 14:15:00
"827","FRCH",135.045221371347,2015-05-22 14:30:00
"828","FRCH",135.043856174388,2015-05-22 14:45:00
"829","FRCH",135.05126647123,2015-05-22 15:00:00
"830","FRCH",135.064574096438,2015-05-22 15:15:00
"831","FRCH",135.044723459357,2015-05-22 15:30:00
"832","FRCH",135.037721555113,2015-05-22 15:45:00
"833","FRCH",135.038986044638,2015-05-22 16:00:00
"834","FRCH",135.047784590442,2015-05-22 16:15:00
"835","FRCH",135.032392948564,2015-05-22 16:30:00
"836","FRCH",135.036729842159,2015-05-22 16:45:00
"837","FRCH",135.038210405467,2015-05-22 17:00:00
"838","FRCH",135.055740582225,2015-05-22 17:15:00
"839","FRCH",135.046719734389,2015-05-22 17:30:00
"840","FRCH",135.041553906752,2015-05-22 17:45:00
"841","FRCH",135.029823750525,2015-05-22 18:00:00
"842","FRCH",135.032309073557,2015-05-22 18:15:00
"843","FRCH",135.045106662677,2015-05-22 18:30:00
"844","FRCH",135.03699260383,2015-05-22 18:45:00
"845","FRCH",135.031802899476,2015-05-22 19:00:00
"846","FRCH",135.011095801,2015-05-22 19:15:00
"847","FRCH",135.006040164124,2015-05-22 19:30:00
"848","FRCH",135.000203867736,2015-05-22 19:45:00
"849","FRCH",135.001238468204,2015-05-22 20:00:00
"850","FRCH",134.999877645354,2015-05-22 20:15:00
"851","FRCH",134.999769363847,2015-05-22 20:30:00
"852","FRCH",135.000488803927,2015-05-22 20:45:00
"853","FRCH",135.002116225143,2015-05-22 21:00:00
"854","FRCH",134.998753219054,2015-05-22 21:15:00
"855","FRCH",134.997353248396,2015-05-22 21:30:00
"856","FRCH",135.001351806919,2015-05-22 21:45:00
"857","FRCH",134.99820429805,2015-05-22 22:00:00
"858","FRCH",134.997133363085,2015-05-22 22:15:00
"859","FRCH",134.997608934866,2015-05-22 22:30:00
"860","FRCH",134.997706880985,2015-05-22 22:45:00
"861","FRCH",135.001622704774,2015-05-22 23:00:00
"862","FRCH",134.997661851057,2015-05-22 23:15:00
"863","FRCH",134.997962540872,2015-05-22 23:30:00
"864","FRCH",134.99781249231,2015-05-22 23:45:00
"865","FRCH",134.997583634795,2015-05-23 00:00:00
"866","FRCH",134.998839263992,2015-05-23 00:15:00
"867","FRCH",134.998492623521,2015-05-23 00:30:00
"868","FRCH",134.999496337718,2015-05-23 00:45:00
"869","FRCH",134.997187867673,2015-05-23 01:00:00
"870","FRCH",135.001684987116,2015-05-23 01:15:00
"871","FRCH",134.998094349465,2015-05-23 01:30:00
"872","FRCH",134.997095971838,2015-05-23 01:45:00
"873","FRCH",134.998859933557,2015-05-23 02:00:00
"874","FRCH",134.998412817904,2015-05-23 02:15:00
"875","FRCH",135.000721349452,2015-05-23 02:30:00
"876","FRCH",134.999087354659,2015-05-23 02:45:00
"877","FRCH",134.997596846004,2015-05-23 03:00:00
"878","FRCH",135.000960783898,2015-05-23 03:15:00
"879","FRCH",134.997762254085,2015-05-23 03:30:00
"880","FRCH",134.998167407071,2015-05-23 03:45:00
"881","FRCH",134.99681091359,2015-05-23 04:00:00
"882","FRCH",134.997093710654,2015-05-23 04:15:00
"883","FRCH",134.998293296573,2015-05-23 04:30:00
"884","FRCH",134.997937946461,2015-05-23 04:45:00
"885","FRCH",135.003059540773,2015-05-23 05:00:00
"886","FRCH",134.99991210906,2015-05-23 05:15:00
"887","FRCH",134.998023687398,2015-05-23 05:30:00
"888","FRCH",134.998486513437,2015-05-23 05:45:00
"889","FRCH",134.999901873302,2015-05-23 06:00:00
"890","FRCH",134.998398138143,2015-05-23 06:15:00
"891","FRCH",134.997510384667,2015-05-23 06:30:00
"892","FRCH",134.997672565525,2015-05-23 06:45:00
"893","FRCH",134.999022895025,2015-05-23 07:00:00
"894","FRCH",134.997217957454,2015-05-23 07:15:00
"895","FRCH",134.996837839712,2015-05-23 07:30:00
"896","FRCH",135.002106907224,2015-05-23 07:45:00
"897","FRCH",134.99788136605,2015-05-23 08:00:00
"898","FRCH",135.004345403584,2015-05-23 08:15:00
"899","FRCH",134.998658053348,2015-05-23 08:30:00
"900","FRCH",134.999689515118,2015-05-23 08:45:00
"901","FRCH",134.997590711758,2015-05-23 09:00:00
"902","FRCH",134.999852472017,2015-05-23 09:15:00
"903","FRCH",134.99862993282,2015-05-23 09:30:00
"904","FRCH",134.999714598897,2015-05-23 09:45:00
"905","FRCH",134.998630530989,2015-05-23 10:00:00
"906","FRCH",134.998562201573,2015-05-23 10:15:00
"907","FRCH",135.000872486926,2015-05-23 10:30:00
"908","FRCH",135.000809571018,2015-05-23 10:45:00
"909","FRCH",135.014239372855,2015-05-23 11:00:00
"910","FRCH",135.00634431527,2015-05-23 11:15:00
"911","FRCH",135.014796598127,2015-05-23 11:30:00
"912","FRCH",135.003814111473,2015-05-23 11:45:00
"913","FRCH",135.001809957199,2015-05-23 12:00:00
"914","FRCH",135.007270061676,2015-05-23 12:15:00
"915","FRCH",135.007672573693,2015-05-23 12:30:00
"916","FRCH",135.025263905781,2015-05-23 12:45:00
"917","FRCH",135.012439038217,2015-05-23 13:00:00
"918","FRCH",135.022941321798,2015-05-23 13:15:00
"919","FRCH",135.024225538755,2015-05-23 13:30:00
"920","FRCH",135.028778997528,2015-05-23 13:45:00
"921","FRCH",135.036270401925,2015-05-23 14:00:00
"922","FRCH",135.035126948298,2015-05-23 14:15:00
"923","FRCH",135.033006525067,2015-05-23 14:30:00
"924","FRCH",135.059904470315,2015-05-23 14:45:00
"925","FRCH",135.058631828593,2015-05-23 15:00:00
"926","FRCH",135.055319175083,2015-05-23 15:15:00
"927","FRCH",135.073251262704,2015-05-23 15:30:00
"928","FRCH",135.052768998051,2015-05-23 15:45:00
"929","FRCH",135.064513722252,2015-05-23 16:00:00
"930","FRCH",135.060364952778,2015-05-23 16:15:00
"931","FRCH",135.084520466922,2015-05-23 16:30:00
"932","FRCH",135.067550532013,2015-05-23 16:45:00
"933","FRCH",135.03757470046,2015-05-23 17:00:00
"934","FRCH",135.066644221926,2015-05-23 17:15:00
"935","FRCH",135.09762979292,2015-05-23 17:30:00
"936","FRCH",135.065810724011,2015-05-23 17:45:00
"937","FRCH",135.068882225526,2015-05-23 18:00:00
"938","FRCH",135.056376824916,2015-05-23 18:15:00
"939","FRCH",135.049821799418,2015-05-23 18:30:00
"940","FRCH",135.048042570647,2015-05-23 18:45:00
"941","FRCH",135.02418236992,2015-05-23 19:00:00
"942","FRCH",135.042912181541,2015-05-23 19:15:00
"943","FRCH",135.032130140964,2015-05-23 19:30:00
"944","FRCH",135.020133950853,2015-05-23 19:45:00
"945","FRCH",135.005954687184,2015-05-23 20:00:00
"946","FRCH",135.009416904918,2015-05-23 20:15:00
"947","FRCH",135.005904907172,2015-05-23 20:30:00
"948","FRCH",135.012749682488,2015-05-23 20:45:00
"949","FRCH",135.016434090329,2015-05-23 21:00:00
"950","FRCH",135.016694575791,2015-05-23 21:15:00
"951","FRCH",135.010171728839,2015-05-23 21:30:00
"952","FRCH",135.006588296129,2015-05-23 21:45:00
"953","FRCH",135.003282687521,2015-05-23 22:00:00
"954","FRCH",135.003843103829,2015-05-23 22:15:00
"955","FRCH",134.99908759931,2015-05-23 22:30:00
"956","FRCH",135.005288577459,2015-05-23 22:45:00
"957","FRCH",135.008010249376,2015-05-23 23:00:00
"958","FRCH",135.006732422574,2015-05-23 23:15:00
"959","FRCH",135.011933574875,2015-05-23 23:30:00
"960","FRCH",135.022661978438,2015-05-23 23:45:00
"961","FRCH",135.02760626297,2015-05-24 00:00:00
"962","FRCH",135.006802082879,2015-05-24 00:15:00
"963","FRCH",135.002533272345,2015-05-24 00:30:00
"964","FRCH",134.996993437951,2015-05-24 00:45:00
"965","FRCH",134.997538914186,2015-05-24 01:00:00
"966","FRCH",134.997173786058,2015-05-24 01:15:00
"967","FRCH",134.998368338947,2015-05-24 01:30:00
"968","FRCH",134.997802460347,2015-05-24 01:45:00
"969","FRCH",134.998763214376,2015-05-24 02:00:00
"970","FRCH",135.000927835131,2015-05-24 02:15:00
"971","FRCH",135.004760395399,2015-05-24 02:30:00
"972","FRCH",135.006226638013,2015-05-24 02:45:00
"973","FRCH",135.026713322523,2015-05-24 03:00:00
"974","FRCH",135.030107940972,2015-05-24 03:15:00
"975","FRCH",135.038627320408,2015-05-24 03:30:00
"976","FRCH",135.020951856918,2015-05-24 03:45:00
"977","FRCH",135.040213446236,2015-05-24 04:00:00
"978","FRCH",135.023258876016,2015-05-24 04:15:00
"979","FRCH",135.019233826953,2015-05-24 04:30:00
"980","FRCH",135.015388577433,2015-05-24 04:45:00
"981","FRCH",135.011648902284,2015-05-24 05:00:00
"982","FRCH",135.021217235529,2015-05-24 05:15:00
"983","FRCH",135.028504919889,2015-05-24 05:30:00
"984","FRCH",135.033565498674,2015-05-24 05:45:00
"985","FRCH",135.038200696455,2015-05-24 06:00:00
"986","FRCH",135.051372365865,2015-05-24 06:15:00
"987","FRCH",135.066425676766,2015-05-24 06:30:00
"988","FRCH",135.061966381159,2015-05-24 06:45:00
"989","FRCH",135.074176707974,2015-05-24 07:00:00
"990","FRCH",135.062061523802,2015-05-24 07:15:00
"991","FRCH",135.090304632801,2015-05-24 07:30:00
"992","FRCH",135.064279638603,2015-05-24 07:45:00
"993","FRCH",135.084283895532,2015-05-24 08:00:00
"994","FRCH",135.06993184899,2015-05-24 08:15:00
"995","FRCH",135.077098703743,2015-05-24 08:30:00
"996","FRCH",135.051026165084,2015-05-24 08:45:00
"997","FRCH",135.065888362753,2015-05-24 09:00:00
"998","FRCH",135.06675805381,2015-05-24 09:15:00
"999","FRCH",135.082607319366,2015-05-24 09:30:00
"1000","FRCH",135.074466621155,2015-05-24 09:45:00
"1001","FRCH",135.084521343753,2015-05-24 10:00:00
"1002","FRCH",135.120023716587,2015-05-24 10:15:00
"1003","FRCH",135.122427135505,2015-05-24 10:30:00
"1004","FRCH",135.136692995797,2015-05-24 10:45:00
"1005","FRCH",135.151054991987,2015-05-24 11:00:00
"1006","FRCH",135.145903546592,2015-05-24 11:15:00
"1007","FRCH",135.135631036165,2015-05-24 11:30:00
